"id","tag_name","tag_value","quality","tag_time","ms_sql_time","tag_value_avg","tag_value_min","tag_value_max"
17837240,Alum_Sludge_Flow_002_TotalFlow,"32767.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,32767,32767,32767
17837243,Ammonium_Dry_Feeder_Position,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0,0,0
17837250,Chemical_FilteredPolymerPump_001_Position,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0,0,0
17837256,Chemical_WashwaterRecyclePum_002_Position,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0.012222,0,0.3
17837260,Chlorine_Dewatering_11kV_CB_23_Voltage_V,"11.085354",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,11.085354,11.085354,11.085354
17837261,Chlorine_Dewatering_11kV_CB_5_Current_A,"5.120732",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,5.120732,5.120732,5.120732
17837268,Chlorine_System_Weight_1_kg,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0.177778,0,8.5
17837275,Cl2CT_Outlet_Chlorine_Chlorine,"1.23",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,1.221556,0.94,1.45
17837276,ClearWellNo1LV_LV,"4.94",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,5.04311,4.829999,5.26
17837281,Clothes_Cleaning_Pump_001_Voltage,"389.36646",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,390.069636,389.038239,390.927277
17837285,CycleTimer_CycleTimer,"30.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,30,30,30
17837291,DOP_PPM_A_PPM,"15.57",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,15.57,15.57,15.57
17837293,DOP_PPM_C_PPM,"15.72",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,15.72,15.72,15.72
17837296,DOP_PPM_F_PPM,"15.5",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,15.5,15.5,15.5
17837301,Electro_Chlorinator_AI_00X_AI_4,"8.667549",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,8.667549,8.667549,8.667549
17837305,Electro_Chlorinator_AI_00X_AI_8,"3.924305",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,3.924305,3.924305,3.924305
17837318,Electro_Chlorinator_AI_00Z_AI_1,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0,0,0
17837320,Electro_Chlorinator_AI_00Z_AI_3,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0,0,0
17837331,Electro_Chlorinator_AI_01X_AI_4,"724.1162",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,724.116211,724.116211,724.116211
17837332,Electro_Chlorinator_AI_01X_AI_5,"0.007367",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0.007367,0.007367,0.007367
17837334,Electro_Chlorinator_AI_01X_AI_7,"35.00005",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,35.00005,35.00005,35.00005
17837349,Electro_Chlorinator_AI_01Z_AI_2,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0,0,0
17837350,Electro_Chlorinator_AI_01Z_AI_3,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0,0,0
17837355,Electro_Chlorinator_AI_01Z_AI_8,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0,0,0
17837358,Electro_Chlorinator_AI_02X_AI_1,"15.000016",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,15.000016,15.000016,15.000016
17837359,Electro_Chlorinator_AI_02X_AI_2,"15.000016",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,15.000016,15.000016,15.000016
17837363,Electro_Chlorinator_AI_02X_AI_6,"35.00005",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,35.00005,35.00005,35.00005
17837365,Electro_Chlorinator_AI_02X_AI_8,"15.00005",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,15.00005,15.00005,15.00005
17837367,Electro_Chlorinator_AI_02Y_AI_0,"30.000517",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,30.000517,30.000517,30.000517
17837370,Electro_Chlorinator_AI_02Y_AI_3,"20.000017",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,20.000017,20.000017,20.000017
17837371,Electro_Chlorinator_AI_02Y_AI_4,"35.0001",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,35.000099,35.000099,35.000099
17837375,Electro_Chlorinator_AI_02Y_AI_8,"15.000167",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,15.000167,15.000167,15.000167
17837381,Electro_Chlorinator_AI_02Z_AI_4,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0,0,0
17837383,Electro_Chlorinator_AI_02Z_AI_6,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0,0,0
17837385,Electro_Chlorinator_AI_02Z_AI_8,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0,0,0
17837389,Electro_Chlorinator_AI_03X_AI_2,"283.80176",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,283.801758,283.801758,283.801758
17837395,Electro_Chlorinator_AI_03X_AI_8,"137.25255",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,137.252548,137.252548,137.252548
17837396,Electro_Chlorinator_AI_03X_AI_9,"0.043594",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0.043594,0.043594,0.043594
17837399,Electro_Chlorinator_AI_03Y_AI_2,"424.5266",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,424.526611,424.526611,424.526611
17837404,Electro_Chlorinator_AI_03Y_AI_7,"29.32676",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,29.326759,29.326759,29.326759
17837407,Electro_Chlorinator_AI_03Z_AI_0,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0,0,0
17837411,Electro_Chlorinator_AI_03Z_AI_4,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0,0,0
17837416,Electro_Chlorinator_AI_03Z_AI_9,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0,0,0
17837417,Electro_Chlorinator_AI_04X_AI_0,"0.005707",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0.005707,0.005707,0.005707
17837421,Electro_Chlorinator_AI_04X_AI_4,"0.029694",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0.029694,0.029694,0.029694
17837429,Electro_Chlorinator_AI_04Y_AI_2,"0.437439",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0.437439,0.437439,0.437439
17837437,Electro_Chlorinator_AI_04Z_AI_0,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0,0,0
17837438,Electro_Chlorinator_AI_04Z_AI_1,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0,0,0
17837441,Electro_Chlorinator_AI_04Z_AI_4,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0,0,0
17837449,Electro_Chlorinator_AI_05X_AI_2,"0.015259",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0.015259,0.015259,0.015259
17837450,Electro_Chlorinator_AI_05X_AI_3,"0.719832",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0.719832,0.719832,0.719832
17837455,Electro_Chlorinator_AI_05X_AI_8,"18.599527",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,18.599527,18.599527,18.599527
17837458,Electro_Chlorinator_AI_05X_AI_9_Liters,"290.29178",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,290.291779,290.291779,290.291779
17837459,Electro_Chlorinator_AI_05X_AI_9_M,"0.636572",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0.636572,0.636572,0.636572
17837462,Electro_Chlorinator_AI_05Y_AI_2,"0.079651",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0.079651,0.079651,0.079651
17837467,Electro_Chlorinator_AI_05Y_AI_7,"6312.773",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,6312.772949,6312.772949,6312.772949
17837470,Electro_Chlorinator_AI_05Y_AI_9_In,"617.8501",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,617.850098,617.850098,617.850098
17837473,Electro_Chlorinator_AI_05Z_AI_0,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0,0,0
17837478,Electro_Chlorinator_AI_05Z_AI_5,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,0,0,0
17837479,Electro_Chlorinator_AI_05Z_AI_6,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,0,0,0
17837483,Electro_Chlorinator_AI_06X_AI_0,"708.08203",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,708.082031,708.082031,708.082031
17837597,Electro_Chlorinator_AI_07Z_AI_2,"0.043518",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,20388.368772,0,32767
17837666,Electro_Chlorinator_AI_11X_AI_1,-0.121889,0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,-0.121889,-0.121889,-0.121889
17837679,Electro_Chlorinator_AI_11Y_AI_4,"16.254372",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,16.254372,16.254372,16.254372
17837684,Electro_Chlorinator_AI_11Y_AI_9,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,0,0,0
17837689,Electro_Chlorinator_AO_20X_AO_4,"13.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,13,13,13
17837691,Electro_Chlorinator_AO_20X_AO_6,"7.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,7,7,7
17837697,Electro_Chlorinator_AO_20Y_AO_2,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,0,0,0
17837699,Electro_Chlorinator_AO_20Y_AO_4,"13.5",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,13.5,13.5,13.5
17837700,Electro_Chlorinator_AO_20Y_AO_5,"3.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,3,3,3
17837705,Electro_Chlorinator_AO_21X_AO_0,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,0,0,0
17837710,Electro_Chlorinator_AO_21X_AO_5,"550.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,550,550,550
17837716,Electro_Chlorinator_AO_21Y_AO_1,"7.2",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,7.2,7.2,7.2
17837718,Electro_Chlorinator_AO_21Y_AO_3,"600.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,600,600,600
17837736,Electro_Chlorinator_AO_22Y_AO_1,"9.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,9,9,9
17837743,Electro_Chlorinator_AO_22Y_AO_8,"600.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,600,600,600
17837744,Electro_Chlorinator_AO_22Y_AO_9,-100.0,0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,-100,-100,-100
17837746,Electro_Chlorinator_AO_23X_AO_1,-300.0,0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,-300,-300,-300
17837751,Electro_Chlorinator_AO_23X_AO_6,"1.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,1,1,1
17837755,Electro_Chlorinator_AO_23Y_AO_0,"600.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,600,600,600
17837757,Electro_Chlorinator_AO_23Y_AO_2,"456.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,456,456,456
17837759,Electro_Chlorinator_AO_23Y_AO_4,"380.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,380,380,380
17837761,Electro_Chlorinator_AO_23Y_AO_6,"789.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,789,789,789
17837764,Electro_Chlorinator_AO_23Y_AO_9,"32767.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,32767,32767,32767
17837768,Electro_Chlorinator_AO_24X_AO_3,"684.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,684,684,684
17837769,Electro_Chlorinator_AO_24X_AO_4,"684.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,684,684,684
17837774,Electro_Chlorinator_AO_24X_AO_9,"789.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,789,789,789
17837775,Electro_Chlorinator_AO_24Y_AO_0,"380.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,380,380,380
17837780,Electro_Chlorinator_AO_24Y_AO_5,"38.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,38,38,38
17837784,Electro_Chlorinator_AO_24Y_AO_9,"789.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,789,789,789
17837792,Electro_Chlorinator_AO_25X_AO_7,"600.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,600,600,600
17837793,Electro_Chlorinator_AO_25X_AO_8,"1100.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,1100,1100,1100
17837794,Electro_Chlorinator_AO_25X_AO_9,"850.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,850,850,850
17837796,Electro_Chlorinator_AO_25Y_AO_1,"75.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,75,75,75
17837798,Electro_Chlorinator_AO_25Y_AO_3,"335.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,335,335,335
17837802,Electro_Chlorinator_AO_25Y_AO_7,"600.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,600,600,600
17837803,Electro_Chlorinator_AO_25Y_AO_8,"1100.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,1100,1100,1100
17837804,Electro_Chlorinator_AO_25Y_AO_9,"850.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,850,850,850
17837805,Electro_Chlorinator_AO_26X_AO_0,"300.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,300,300,300
17837806,Electro_Chlorinator_AO_26X_AO_1,"650.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,650,650,650
17837809,Electro_Chlorinator_AO_26X_AO_4,"1600.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,1600,1600,1600
17837811,Electro_Chlorinator_AO_26X_AO_6,"950.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,950,950,950
17837816,Electro_Chlorinator_AO_26Y_AO_1,"700.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,700,700,700
17837819,Electro_Chlorinator_AO_26Y_AO_4,"2400.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,2400,2400,2400
17837820,Electro_Chlorinator_AO_26Y_AO_5,"1500.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,1500,1500,1500
17837822,Electro_Chlorinator_AO_26Y_AO_7,"600.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,600,600,600
17837824,Electro_Chlorinator_AO_26Y_AO_9,"800.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,800,800,800
17837825,Electro_Chlorinator_AO_27X_AO_0,"550.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,550,550,550
17837837,Electro_Chlorinator_AO_27Y_AO_2,"450.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,450,450,450
17837846,Electro_Chlorinator_AO_28X_AO_1,"1500.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,1500,1500,1500
17837850,Electro_Chlorinator_AO_28X_AO_5,"2400.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,2400,2400,2400
17837852,Electro_Chlorinator_AO_28X_AO_7,"380.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,380,380,380
17837854,Electro_Chlorinator_AO_28X_AO_9,"1650.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,1650,1650,1650
17837860,Electro_Chlorinator_AO_28Y_AO_5,"2500.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,2500,2500,2500
17837861,Electro_Chlorinator_AO_28Y_AO_6,"2400.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,2400,2400,2400
17837870,Electro_Chlorinator_AO_29X_AO_5,"2700.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,2700,2700,2700
17837871,Electro_Chlorinator_AO_29X_AO_6,"2700.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,2700,2700,2700
17837880,Electro_Chlorinator_AO_29Y_AO_5,"4500.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,4500,4500,4500
17837886,Electro_Chlorinator_AO_30X_AO_1,"7.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,7,7,7
17837890,Electro_Chlorinator_AO_30X_AO_5,"5.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,5,5,5
17837892,Electro_Chlorinator_AO_30X_AO_7,"5.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,5,5,5
17837894,Electro_Chlorinator_AO_30X_AO_9,"5.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,5,5,5
17837896,Electro_Chlorinator_AO_30Y_AO_1,"6.5",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,6.5,6.5,6.5
17837899,Electro_Chlorinator_AO_30Y_AO_4,"1.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,1,1,1
17837900,Electro_Chlorinator_AO_30Y_AO_5,"5.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,5,5,5
17837905,Electro_Chlorinator_AO_31X_AO_0,"0.5",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,0.5,0.5,0.5
17837913,Electro_Chlorinator_AO_31X_AO_8,"6.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,6,6,6
17837916,Electro_Chlorinator_AO_31Y_AO_1,"5.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,5,5,5
17837917,Electro_Chlorinator_AO_31Y_AO_2,"1.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,1,1,1
17837924,Electro_Chlorinator_AO_31Y_AO_9,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,0,0,0
17837929,Electro_Chlorinator_AO_32X_AO_4,"10.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,10,10,10
17837931,Electro_Chlorinator_AO_32X_AO_6,"150.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,150,150,150
17837932,Electro_Chlorinator_AO_32X_AO_7,"650.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,650,650,650
17837955,Electro_Chlorinator_AO_33Y_AO_0,"35.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,35,35,35
17837957,Electro_Chlorinator_AO_33Y_AO_2,"35.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,35,35,35
17837959,Electro_Chlorinator_AO_33Y_AO_4,"15.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,15,15,15
17837960,Electro_Chlorinator_AO_33Y_AO_5,"15.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,15,15,15
17837963,Electro_Chlorinator_AO_33Y_AO_8,"30.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,30,30,30
17837964,Electro_Chlorinator_AO_33Y_AO_9,"35.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,35,35,35
17837971,Electro_Chlorinator_AO_34X_AO_6,"71.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,71,71,71
17837973,Electro_Chlorinator_AO_34X_AO_8,"62.5",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,62.5,62.5,62.5
17837974,Electro_Chlorinator_AO_34X_AO_9,"62.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,62,62,62
17837976,Electro_Chlorinator_AO_34Y_AO_1,"15.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,15,15,15
17838025,Electro_Chlorinator_Post_Chlorine_CL2,"205.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,205,205,205
17838030,ETC_RawInflow_MLD,"170.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,170,170,170
17838036,FCV305_05A_Position_SP,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,0,0,0
17838038,FCV305_07A_Position_SP,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,0,0,0
17838046,FCV355_02B_Position,"27.5",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,24.306667,19.800001,30.200001
17838047,FCV355_02B_Position_SP,"100.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,100,100,100
17838061,FCV355_09B_Position_SP,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,0,0,0
17838066,FCV355_12B_Position,"0.1",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,0.1,0.1,0.1
17838072,FE364_TotalVolume,"3214.5",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,3214.5,3214.5,3214.5
17838073,FE367_CM_H,-5.0,0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,-5,-5,-5
17838075,Filter_01A_Filter_Minutes,"17.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,9.8,3,17
17838078,Filter_01B_Filter_Hours,"165.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:23.296,165,165,165
17838080,Filter_01B_Filter_Seconds,"26.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:23.296,28.877777,0,59
17838087,Filter_02B_Filter_Minutes,"47.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:23.296,40.255555,33,47
17838088,Filter_02B_Filter_Seconds,"58.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:23.296,29.544444,0,59
17838097,Filter_03B_Sample_ET,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:23.296,0,0,0
17838099,Filter_04A_Filter_Minutes,"5.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:23.296,36.066667,0,59
17838103,Filter_04B_Filter_Minutes,"3.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:23.296,42.222223,0,59
17838107,Filter_05A_Filter_Minutes,"8.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:23.296,25.988889,0,59
17838109,Filter_05A_Sample_ET,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:23.296,0,0,0
17838110,Filter_05B_Filter_Hours,"74.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:23.296,74,74,74
17838112,Filter_05B_Filter_Seconds,"59.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:23.296,29.555555,0,59
17838120,Filter_06B_Filter_Seconds,"33.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:23.296,30.388888,1,59
17838124,Filter_07A_Filter_Seconds,"20.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:23.296,28.733333,0,59
17838125,Filter_07A_Sample_ET,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:23.296,0,0,0
17838127,Filter_07B_Filter_Minutes,"54.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:23.296,46.6,39,54
17838128,Filter_07B_Filter_Seconds,"19.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:23.296,29.066666,0,59
17838136,Filter_08B_Filter_Seconds,"2.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:23.296,30.088889,0,59
17838137,Filter_08B_Sample_ET,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:23.296,0,0,0
17838140,Filter_09A_Filter_Seconds,"52.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:23.296,29.144445,0,59
17838147,Filter_10A_Filter_Minutes,"3.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:23.296,40.166667,0,59
17838151,Filter_10B_Filter_Minutes,"24.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:23.296,17.144444,10,24
17838156,Filter_11A_Filter_Seconds,"30.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:23.296,30.144444,1,59
17837233,Alum_Handling_System_Flow_TotalFlow,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0,0,0
17837236,Alum_Saturation_Tank_003_Level,"1.48",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,1.46,1.37,1.57
17837237,Alum_Sludge_Flow_001_Flow,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0.002333,0,0.03
17837242,Alum_Sludge_Tank_002_Level,"3.95",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,3.969667,3.880001,4.070001
17837248,Chemical_AgingFeedTank_3A_Level,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0,0,0
17837257,Chlorine_Dewatering_11kV_CB_23_Current_A,"11.001792",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,11.001792,11.001792,11.001792
17837259,Chlorine_Dewatering_11kV_CB_23_M_W_h,"656.73627",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,656.736267,656.736267,656.736267
17837264,Chlorine_Dewatering_11kV_CB_5_Voltage_V,"11.093215",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,11.093215,11.093215,11.093215
17837267,Chlorine_Scrubber_Hydro_Temp_002_Temp,"30.8",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,30.879995,30.399992,31.299997
17837270,Chlorine_System_Weight_3_kg,"2.8",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,3.62111,-0.000002,25.699999
17837273,ChlorineContent_Outlet_mg_l,"1.19",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,1.19,1.19,1.19
17837278,ClearWellNo2LV_LV,"4.81",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,4.904776,4.729997,5.06
17837280,Clothes_Cleaning_Pump_001_kW,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0,0,0
17837282,Clothes_Cleaning_Pump_002_Current,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,0,0,0
17837286,Dewatering_Dilute_Polymer_Tank_Level,"1.24",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,1.268556,1.24,1.29
17837290,DissolvedOxygen_PPM_PPM,"15.62",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,15.62,15.62,15.62
17837292,DOP_PPM_B_PPM,"15.65",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,15.65,15.65,15.65
17837294,DOP_PPM_D_PPM,"15.58",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,15.58,15.58,15.58
17837295,DOP_PPM_E_PPM,"15.58",0,2026-06-05 10:31:39.830,2026-06-05 10:30:09.198,15.58,15.58,15.58
